"Timestamp","User.Count","Type","Name","Requests.s","Failures.s","X50.","X66.","X75.","X80.","X90.","X95.","X98.","X99.","X99.9.","X99.99.","X100.","Total.Request.Count","Total.Failure.Count","Total.Median.Response.Time","Total.Average.Response.Time","Total.Min.Response.Time","Total.Max.Response.Time","Total.Average.Content.Size"
1705708608,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1705708609,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1705708610,8,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1705708611,16,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1705708612,24,"GET","/",0,0,"25","25","130","130","130","130","130","130","130","130","130",22,0,23,45.9090909090909,8,132,8688
1705708612,24,"GET","/basket.html",0,0,"5","7","11","20","21","68","68","68","68","68","68",14,0,5,11.7142857142857,3,68,23020
1705708612,24,"POST","/cart",0,0,"610","790","790","810","1100","1200","1200","1200","1200","1200","1200",15,0,570,574.733333333333,163,1150,0
1705708612,24,"GET","/category.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",16,0,7,12.8125,3,34,11518
1705708612,24,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"5","5","5","5","5","5","5","5","5","5","5",2,0,5,14,5,23,10364
1705708612,24,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"22","22","22","22","22","22","22","22","22","22","22",2,0,7,14.5,7,22,10364
1705708612,24,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"17","17","17","17","17","17","17","17","17","17","17",3,0,17,17.6666666666667,4,32,10364
1705708612,24,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"3","3","3","3","3","3","3","3","3","3","3",2,0,3,16.5,3,30,10364
1705708612,24,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"23","23","31","31","31","31","31","31","31","31","31",5,0,23,21,6,37,10364
1705708612,24,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,3,9,3,15,10364
1705708612,24,"GET","/login",0,0,"0","0","0","0","0","0","0","0","0","0","0",16,0,410,430.0625,145,837,13
1705708612,24,"","Aggregated",0,0,"25","130","290","400","570","790","1100","1200","1200","1200","1200",99,0,25,173.20202020202,3,1150,8724.60606060606
1705708613,32,"GET","/",0,0,"25","25","130","130","130","130","130","130","130","130","130",22,0,23,45.9090909090909,8,132,8688
1705708613,32,"GET","/basket.html",0,0,"5","7","11","20","21","68","68","68","68","68","68",14,0,5,11.7142857142857,3,68,23020
1705708613,32,"POST","/cart",0,0,"610","790","790","810","1100","1200","1200","1200","1200","1200","1200",15,0,570,574.733333333333,163,1150,0
1705708613,32,"GET","/category.html",0,0,"12","16","20","27","30","34","34","34","34","34","34",16,0,7,12.8125,3,34,11518
1705708613,32,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"5","5","5","5","5","5","5","5","5","5","5",2,0,5,14,5,23,10364
1705708613,32,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"22","22","22","22","22","22","22","22","22","22","22",2,0,7,14.5,7,22,10364
1705708613,32,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"17","17","17","17","17","17","17","17","17","17","17",3,0,17,17.6666666666667,4,32,10364
1705708613,32,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"3","3","3","3","3","3","3","3","3","3","3",2,0,3,16.5,3,30,10364
1705708613,32,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"23","23","31","31","31","31","31","31","31","31","31",5,0,23,21,6,37,10364
1705708613,32,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"15","15","15","15","15","15","15","15","15","15","15",2,0,3,9,3,15,10364
1705708613,32,"GET","/login",0,0,"430","460","490","490","690","840","840","840","840","840","840",16,0,410,430.0625,145,837,13
1705708613,32,"","Aggregated",0,0,"25","130","290","400","570","790","1100","1200","1200","1200","1200",99,0,25,173.20202020202,3,1150,8724.60606060606
1705708614,40,"GET","/",0,0,"25","25","130","130","130","130","130","130","130","130","130",22,0,23,45.9090909090909,8,132,8688
1705708614,40,"GET","/basket.html",0,0,"5","7","11","20","21","68","68","68","68","68","68",14,0,5,11.7142857142857,3,68,23020
1705708614,40,"POST","/cart",0,0,"610","790","790","810","1100","1200","1200","1200","1200","1200","1200",15,0,570,574.733333333333,163,1150,0
1705708614,40,"GET","/category.html",0,0,"12","16","20","27","30","34","34","34","34","34","34",16,0,7,12.8125,3,34,11518
1705708614,40,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"5","5","5","5","5","5","5","5","5","5","5",2,0,5,14,5,23,10364
1705708614,40,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"22","22","22","22","22","22","22","22","22","22","22",2,0,7,14.5,7,22,10364
1705708614,40,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"17","17","17","17","17","17","17","17","17","17","17",3,0,17,17.6666666666667,4,32,10364
1705708614,40,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"3","3","3","3","3","3","3","3","3","3","3",2,0,3,16.5,3,30,10364
1705708614,40,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"23","23","31","31","31","31","31","31","31","31","31",5,0,23,21,6,37,10364
1705708614,40,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"15","15","15","15","15","15","15","15","15","15","15",2,0,3,9,3,15,10364
1705708614,40,"GET","/login",0,0,"430","460","490","490","690","840","840","840","840","840","840",16,0,410,430.0625,145,837,13
1705708614,40,"","Aggregated",0,0,"25","130","290","400","570","790","1100","1200","1200","1200","1200",99,0,25,173.20202020202,3,1150,8724.60606060606
1705708615,48,"GET","/",8.25,0,"56","85","99","100","130","140","150","180","180","180","180",68,0,56,66.3529411764706,8,182,8688
1705708615,48,"GET","/basket.html",4.25,0,"29","36","47","61","81","91","97","97","97","97","97",44,0,27,31.7045454545455,3,97,23020
1705708615,48,"DELETE","/cart",0.25,0,"0","0","0","0","0","0","0","0","0","0","0",23,0,150,218.608695652174,31,695,0
1705708615,48,"POST","/cart",4.25,0,"570","710","790","870","1100","1200","1200","1200","1200","1200","1200",44,0,570,593.113636363636,63,1189,0
1705708615,48,"GET","/category.html",6.25,0,"24","37","43","46","82","91","110","110","110","110","110",52,0,22,29.0192307692308,3,112,11518
1705708615,48,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0.75,0,"13","29","29","44","44","44","44","44","44","44","44",6,0,13,19.5,3,44,10364
1705708615,48,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0.75,0,"23","23","70","70","70","70","70","70","70","70","70",5,0,22,25.2,4,70,10364
1705708615,48,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",1.25,0,"48","64","100","100","110","110","110","110","110","110","110",9,0,32,43.2222222222222,4,109,10364
1705708615,48,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0.75,0,"19","19","52","52","52","52","52","52","52","52","52",5,0,19,23.6,3,52,10364
1705708615,48,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",1.75,0,"23","31","62","79","89","89","89","89","89","89","89",11,0,23,34.5454545454545,6,89,10364
1705708615,48,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"36","36","36","36","36","36","36","36","36","36","36",3,0,36,37,3,72,10364
1705708615,48,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0.5,0,"44","44","77","77","77","77","77","77","77","77","77",4,0,12,34,3,77,10364
1705708615,48,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0.5,0,"61","63","85","85","87","87","87","87","87","87","87",8,0,33,43.75,3,87,10364
1705708615,48,"GET","/login",6.25,0,"580","680","700","800","950","1000","1100","1100","1100","1100","1100",52,0,490,551.653846153846,87,1080,13
1705708615,48,"POST","/orders",1,0,"0","0","0","0","0","0","0","0","0","0","0",29,0,1200,1693.68965517241,411,4030,596.413793103448
1705708615,48,"","Aggregated",36.75,0,"82","220","460","570","850","1200","2800","3400","4000","4000","4000",363,0,82,325.264462809917,3,4030,7573.37741046832
1705708616,56,"GET","/",8.25,0,"56","85","99","100","130","140","150","180","180","180","180",68,0,56,66.3529411764706,8,182,8688
1705708616,56,"GET","/basket.html",4.25,0,"29","36","47","61","81","91","97","97","97","97","97",44,0,27,31.7045454545455,3,97,23020
1705708616,56,"DELETE","/cart",0.25,0,"160","250","310","310","530","700","700","700","700","700","700",23,0,150,218.608695652174,31,695,0
1705708616,56,"POST","/cart",4.25,0,"570","710","790","870","1100","1200","1200","1200","1200","1200","1200",44,0,570,593.113636363636,63,1189,0
1705708616,56,"GET","/category.html",6.25,0,"24","37","43","46","82","91","110","110","110","110","110",52,0,22,29.0192307692308,3,112,11518
1705708616,56,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0.75,0,"13","29","29","44","44","44","44","44","44","44","44",6,0,13,19.5,3,44,10364
1705708616,56,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0.75,0,"23","23","70","70","70","70","70","70","70","70","70",5,0,22,25.2,4,70,10364
1705708616,56,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",1.25,0,"48","64","100","100","110","110","110","110","110","110","110",9,0,32,43.2222222222222,4,109,10364
1705708616,56,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0.75,0,"19","19","52","52","52","52","52","52","52","52","52",5,0,19,23.6,3,52,10364
1705708616,56,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",1.75,0,"23","31","62","79","89","89","89","89","89","89","89",11,0,23,34.5454545454545,6,89,10364
1705708616,56,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"36","36","36","36","36","36","36","36","36","36","36",3,0,36,37,3,72,10364
1705708616,56,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0.5,0,"44","44","77","77","77","77","77","77","77","77","77",4,0,12,34,3,77,10364
1705708616,56,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0.5,0,"61","63","85","85","87","87","87","87","87","87","87",8,0,33,43.75,3,87,10364
1705708616,56,"GET","/login",6.25,0,"580","680","700","800","950","1000","1100","1100","1100","1100","1100",52,0,490,551.653846153846,87,1080,13
1705708616,56,"POST","/orders",1,0,"1200","1900","2800","3000","3400","3900","4000","4000","4000","4000","4000",29,0,1200,1693.68965517241,411,4030,596.413793103448
1705708616,56,"","Aggregated",36.75,0,"82","220","460","570","850","1200","2800","3400","4000","4000","4000",363,0,82,325.264462809917,3,4030,7573.37741046832
1705708617,64,"GET","/",8.25,0,"56","85","99","100","130","140","150","180","180","180","180",68,0,56,66.3529411764706,8,182,8688
1705708617,64,"GET","/basket.html",4.25,0,"29","36","47","61","81","91","97","97","97","97","97",44,0,27,31.7045454545455,3,97,23020
1705708617,64,"DELETE","/cart",0.25,0,"160","250","310","310","530","700","700","700","700","700","700",23,0,150,218.608695652174,31,695,0
1705708617,64,"POST","/cart",4.25,0,"570","710","790","870","1100","1200","1200","1200","1200","1200","1200",44,0,570,593.113636363636,63,1189,0
1705708617,64,"GET","/category.html",6.25,0,"24","37","43","46","82","91","110","110","110","110","110",52,0,22,29.0192307692308,3,112,11518
