Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1705691385,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1705691386,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1705691387,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1705691388,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1705691389,3,GET,/,0.000000,0.000000,20,20,20,20,20,20,20,20,20,20,20,3,0,18,18.333333333333332,17,20,8688.0
1705691389,3,GET,/basket.html,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3.0,3,3,23020.0
1705691389,3,DELETE,/cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32,32.0,32,32,0.0
1705691389,3,POST,/cart,0.000000,0.000000,88,88,88,88,88,88,88,88,88,88,88,3,0,88,142.33333333333334,86,253,0.0
1705691389,3,GET,/category.html,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,4,5.0,3,8,11518.0
1705691389,3,GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5.0,5,5,10364.0
1705691389,3,GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,2,0,3,4.0,3,5,10364.0
1705691389,3,GET,/login,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120,225.66666666666666,93,469,13.0
1705691389,3,POST,/orders,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1167,1167.0,1167,1167,658.0
1705691389,3,,Aggregated,0.000000,0.000000,18,86,93,120,470,1200,1200,1200,1200,1200,1200,20,0,17,119.75,3,1167,8073.35
1705691390,4,GET,/,0.000000,0.000000,20,20,20,20,20,20,20,20,20,20,20,3,0,18,18.333333333333332,17,20,8688.0
1705691390,4,GET,/basket.html,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3.0,3,3,23020.0
1705691390,4,DELETE,/cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32,32.0,32,32,0.0
1705691390,4,POST,/cart,0.000000,0.000000,88,88,88,88,88,88,88,88,88,88,88,3,0,88,142.33333333333334,86,253,0.0
1705691390,4,GET,/category.html,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,4,5.0,3,8,11518.0
1705691390,4,GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5.0,5,5,10364.0
1705691390,4,GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,2,0,3,4.0,3,5,10364.0
1705691390,4,GET,/login,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120,225.66666666666666,93,469,13.0
1705691390,4,POST,/orders,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1167,1167.0,1167,1167,658.0
1705691390,4,,Aggregated,0.000000,0.000000,18,86,93,120,470,1200,1200,1200,1200,1200,1200,20,0,17,119.75,3,1167,8073.35
1705691391,5,GET,/,0.000000,0.000000,20,20,20,20,20,20,20,20,20,20,20,3,0,18,18.333333333333332,17,20,8688.0
1705691391,5,GET,/basket.html,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3.0,3,3,23020.0
1705691391,5,DELETE,/cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32,32.0,32,32,0.0
1705691391,5,POST,/cart,0.000000,0.000000,88,88,88,88,88,88,88,88,88,88,88,3,0,88,142.33333333333334,86,253,0.0
1705691391,5,GET,/category.html,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,4,5.0,3,8,11518.0
1705691391,5,GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5.0,5,5,10364.0
1705691391,5,GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,2,0,3,4.0,3,5,10364.0
1705691391,5,GET,/login,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120,225.66666666666666,93,469,13.0
1705691391,5,POST,/orders,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1167,1167.0,1167,1167,658.0
1705691391,5,,Aggregated,0.000000,0.000000,18,86,93,120,470,1200,1200,1200,1200,1200,1200,20,0,17,119.75,3,1167,8073.35
1705691392,6,GET,/,2.500000,0.000000,48,48,50,51,67,68,100,100,100,100,100,28,0,47,46.535714285714285,16,104,8688.0
1705691392,6,GET,/basket.html,2.250000,0.000000,4,5,5,7,8,8,12,12,12,12,12,26,0,3,4.538461538461538,2,12,23020.0
1705691392,6,DELETE,/cart,1.500000,0.000000,37,41,42,44,63,65,69,69,69,69,69,22,0,36,39.81818181818182,26,69,0.0
1705691392,6,POST,/cart,2.250000,0.000000,88,120,130,160,170,170,180,180,180,180,180,26,0,88,111.26923076923077,61,253,0.0
1705691392,6,GET,/category.html,2.500000,0.000000,6,8,8,9,16,16,22,22,22,22,22,28,0,6,7.107142857142857,2,22,11518.0
1705691392,6,GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,0.250000,0.000000,25,25,25,25,25,25,25,25,25,25,25,3,0,14,14.0,3,25,10364.0
