"Timestamp","User.Count","Type","Name","Requests.s","Failures.s","X50.","X66.","X75.","X80.","X90.","X95.","X98.","X99.","X99.9.","X99.99.","X100.","Total.Request.Count","Total.Failure.Count","Total.Median.Response.Time","Total.Average.Response.Time","Total.Min.Response.Time","Total.Max.Response.Time","Total.Average.Content.Size"
1709027752,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1709027753,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1709027754,1,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1709027755,2,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1709027756,3,"GET","/",0.5,0,"0","0","0","0","0","0","0","0","0","0","0",4,0,17,30.75,16,47,8688
1709027756,3,"GET","/basket.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",4,0,3,3,3,3,23020
1709027756,3,"DELETE","/cart",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,20,22,20,24,0
1709027756,3,"POST","/cart",0,0,"0","0","0","0","0","0","0","0","0","0","0",4,0,65,112.25,57,251,0
1709027756,3,"GET","/category.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",4,0,3,4.25,2,8,11518
1709027756,3,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,4,4,4,4,10364
1709027756,3,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,4,4,4,4,10364
1709027756,3,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,5,5,5,5,10364
1709027756,3,"GET","/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,2,2,2,2,10364
